Video ID,Title,Author,Views,Likes,Comments,Label
https://www.youtube.com/watch?v=4E1JiDFxFGk,Personality Disorders: Crash Course Psychology #34,CrashCourse,4823415,82274.0,3769.0,Personality
https://www.youtube.com/watch?v=1jv8wHDoliA,Personality Disorders,Dirty Medicine,212944,5567.0,,Personality
https://www.youtube.com/watch?v=lI-Va0-YETs,What is Narcissistic Personality Disorder?,Psych Hub,281741,3759.0,514.0,Personality
https://www.youtube.com/watch?v=OpD5TDlCqos,Psychologist Explains Borderline Personality Disorder: Signs and Symptoms,Doctor Ali Mattu,264348,10846.0,331.0,Personality
https://www.youtube.com/watch?v=to5qRLRSS7g,9 Traits of Borderline Personality Disorder,MedCircle,12712321,261054.0,35946.0,Personality
https://www.youtube.com/watch?v=UCD2kCxR6uI,9 Criteria for Borderline Personality Disorder,Psych Hub,123565,2182.0,255.0,Personality
https://www.youtube.com/watch?v=YCPOBJmmbzE,Diagnosing Personality Disorders,MedCircle,24494,1517.0,66.0,Personality
https://www.youtube.com/watch?v=s18lVVyFLYk,What Causes Personality Disorder? #shorts,Dr. Tracey Marks,40128,3184.0,57.0,Personality
https://www.youtube.com/watch?v=KSPhc2NJA2Q,What is Borderline Personality Disorder?,About Medicine,3006248,58708.0,5970.0,Personality
https://www.youtube.com/watch?v=LAXqPEOcX1A,Narcissistic Personality Disorder | Duke Health,Duke Health,67283,690.0,,Personality
https://www.youtube.com/watch?v=ail9LucH7cw,8 Traits of Narcissistic Personality Disorder,Cleveland Clinic,75756,790.0,110.0,Personality
https://www.youtube.com/watch?v=7JygQx1TTDE,Causes of Borderline Personality Disorder,MedCircle,1937670,44319.0,4145.0,Personality
https://www.youtube.com/watch?v=vgyV-7ay7MI,"What Might &quot;Trigger&quot; Someone with BPD, Borderline Personality Disorder",MedCircle,338283,17485.0,668.0,Personality
https://www.youtube.com/watch?v=BuK9YT-NJzk,Cluster B personality disorders - Are They Actually Mental Illness?,Dr. Tracey Marks,377157,14791.0,1393.0,Personality
https://www.youtube.com/watch?v=MLl4b9726wA,Bipolar vs Borderline Personality Disorder – How to tell the difference,Dr. Tracey Marks,2413258,83617.0,6768.0,Personality
https://www.youtube.com/watch?v=59hl3PPV3ww,The 9 signs of narcissistic personality disorder. #narcissist #shorts,Duke Health,132994,3945.0,,Personality
https://www.youtube.com/watch?v=5IGqabKbpy8,9 signs of BPD (Borderline Personality Disorder) #bpd #borderlinepersonalitydisorder #mentalhealth,Kati Morton,189920,9762.0,462.0,Personality
https://www.youtube.com/watch?v=QP-zUnPoBZM,"Cluster B (Borderline, Antisocial, Narcissistic, Histrionic) Personality Disorders",Memorable Psychiatry and Neurology,135492,2831.0,221.0,Personality
https://www.youtube.com/watch?v=IEfS-_a21kk,Narcissism or Narcissistic Personality Disorder?,MedCircle,1746526,30260.0,3353.0,Personality
https://www.youtube.com/watch?v=9FpEXnpT4mE,Schizotypal Personality Disorder (SPD) | The Signs,MedCircle,54889,2255.0,73.0,Personality
https://www.youtube.com/watch?v=s-Du4_yVkiY,Personality Disorders - Psychiatric Mental Health for Nursing Students | @LevelUpRN,Level Up RN,17141,371.0,16.0,Personality
https://www.youtube.com/watch?v=TxrSPlL5s7c,Narcissism or Borderline Personality Disorder?,MedCircle,1612903,37328.0,4276.0,Personality
https://www.youtube.com/watch?v=7idxnkb8ONQ,Borderline Personality Disorder: What Does it Feel Like to Have BPD?,Doctorpedia,106824,1327.0,201.0,Personality
https://www.youtube.com/watch?v=kNi9bEeFOQU,4 Types of Borderline Personality Disorder,MedCircle,1846683,46420.0,5005.0,Personality
https://www.youtube.com/watch?v=h-Vn_Qhyq38,The 4 Most Misunderstood Personality Disorders &amp; How to Spot Them,MedCircle,464505,12054.0,1185.0,Personality
https://www.youtube.com/watch?v=_j0Ut9eDesI,7 Signs of Avoidant Personality Disorder,MedCircle,2190613,42088.0,5358.0,Personality
https://www.youtube.com/watch?v=K2XZs3z7jlg,Borderline Personality Disorder | Splitting,MedCircle,1348621,35286.0,3562.0,Personality
https://www.youtube.com/watch?v=QB3zXPp2sFU,Borderline Personality Disorder: Sorting Fact From Fiction,SciShow Psych,149444,8479.0,542.0,Personality
https://www.youtube.com/watch?v=38EBpzJDodg,EYPU - What is &#39;personality disorder&#39;?,Anna Freud,13650,157.0,13.0,Personality
